review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
FD153,lazada,mewah white rice 1kg,food,rice,5,"Received the product in good condition Got it for free after successfully harvested my Lazland Ideal for daily meals, Perfectly cooked grains Thank you",positive,"Received the product in good condition Got it for free after successfully harvested my Lazland Ideal for daily meals, Perfectly cooked grains Thank you",received product good condition got free successfully harvested lazland ideal daily meals perfectly cooked grains thank,receive product good condition get free successfully harvest lazland ideal daily meal perfectly cook grain thank,"['receive', 'product', 'good', 'condition', 'get', 'free', 'successfully', 'harvest', 'lazland', 'ideal', 'daily', 'meal', 'perfectly', 'cook', 'grain', 'thank']",train
FD154,lazada,mewah white rice 1kg,food,rice,5,Superb fast delivery and normal packaging Hope the quality keep nice and can keep get it Ideal for daily meals,positive,superb fast delivery and normal packaging Hope the quality keep nice and can keep get it Ideal for daily meals,superb fast delivery normal packaging hope quality keep nice keep get ideal daily meals,superb fast delivery normal packaging hope quality keep nice keep get ideal daily meal,"['superb', 'fast', 'delivery', 'normal', 'packaging', 'hope', 'quality', 'keep', 'nice', 'keep', 'get', 'ideal', 'daily', 'meal']",test
FD155,lazada,mewah white rice 1kg,food,rice,5,"Ideal for daily meals, Soft and fluffy texture, Long-grain premium rice, Long-grain premium quality,",positive,"Ideal for daily meals, Soft and fluffy texture, Long-grain premium rice, Long-grain premium quality,",ideal daily meals soft fluffy texture longgrain premium rice longgrain premium quality,ideal daily meal soft fluffy texture longgrain premium rice longgrain premium quality,"['ideal', 'daily', 'meal', 'soft', 'fluffy', 'texture', 'longgrain', 'premium', 'rice', 'longgrain', 'premium', 'quality']",train
FD156,lazada,mewah white rice 1kg,food,rice,5,item was delivered and received in good condition.. Good product quality.. and of course good service as well. trusted seller.. well recommended.. thanks ,positive,item was delivered and received in good condition.. Good product quality.. and of course good service as well. trusted seller.. well recommended.. thanks,item delivered received good condition good product quality course good service well trusted seller well recommended thanks,item deliver receive good condition good product quality course good service well trust seller well recommend thanks,"['item', 'deliver', 'receive', 'good', 'condition', 'good', 'product', 'quality', 'course', 'good', 'service', 'well', 'trust', 'seller', 'well', 'recommend', 'thanks']",val
FD001,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,3,"Feel bit disappointing on the shipment by seller. Order on the night of 8/8. Ships on 13/8, arrived at 14/8. Courier wise, j&t delivery is very fast. Received the milo in one piece.",neutral,"Feel bit disappointing on the shipment by seller. Order on the night of 8/8. Ships on 13/8, arrived at 14/8. Courier wise, j&t delivery is very fast. Received the milo in one piece.",feel bit disappointing shipment seller order night 8 8 ships 13 8 arrived 14 8 courier wise jt delivery fast received milo one piece,feel bit disappointing shipment seller order night 8 8 ship 13 8 arrive 14 8 courier wise jt delivery fast receive milo one piece,"['feel', 'bit', 'disappointing', 'shipment', 'seller', 'order', 'night', '8', '8', 'ship', '13', '8', 'arrive', '14', '8', 'courier', 'wise', 'jt', 'delivery', 'fast', 'receive', 'milo', 'one', 'piece']",train
FD002,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,3,Good packing and fast delivery. The milo that i received expiry on 31/01/2022. Rated 3 stars because of the expiry date of product.,neutral,Good packing and fast delivery. The milo that i received expiry on 31/01/2022. Rated 3 stars because of the expiry date of product.,good packing fast delivery milo received expiry 31 01/2022 rated 3 stars expiry date product,good pack fast delivery milo receive expiry 31 01/2022 rat 3 star expiry date product,"['good', 'pack', 'fast', 'delivery', 'milo', 'receive', 'expiry', '31', '01/2022', 'rat', '3', 'star', 'expiry', 'date', 'product']",val
FD003,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,3,"Overall good deal, fast delivery but 1 pack broken. Must improve packaging",neutral,"Overall good deal, fast delivery but 1 pack broken. Must improve packaging",overall good deal fast delivery 1 pack broken must improve packaging,overall good deal fast delivery 1 pack broken must improve packaging,"['overall', 'good', 'deal', 'fast', 'delivery', '1', 'pack', 'broken', 'must', 'improve', 'packaging']",val
FD004,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,3,Items received from seller with good condition. But one pack has air leakage and no fully sealed,neutral,Items received from seller with good condition. But one pack has air leakage and no fully sealed,items received seller good condition one pack air leakage fully sealed,item receive seller good condition one pack air leakage fully seal,"['item', 'receive', 'seller', 'good', 'condition', 'one', 'pack', 'air', 'leakage', 'fully', 'seal']",val
FD005,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,3,Outside carton no damages but one of the package was torn when received.,neutral,Outside carton no damages but one of the package was torn when received.,outside carton damages one package torn received,outside carton damage one package tear receive,"['outside', 'carton', 'damage', 'one', 'package', 'tear', 'receive']",train
FD019,shopee,mister potato chips 125g,food,snacks,3,"Cans were just thrown in a box, came dented, other sellers in the past at least use some bubble wrap. Fair whatever",neutral,"Cans were just thrown in a box, came dented, other sellers in the past at least use some bubble wrap. Fair whatever",cans thrown box came dented sellers past least use bubble wrap fair whatever,can throw box come dented seller past least use bubble wrap fair whatever,"['can', 'throw', 'box', 'come', 'dented', 'seller', 'past', 'least', 'use', 'bubble', 'wrap', 'fair', 'whatever']",train
FD020,shopee,mister potato chips 125g,food,snacks,3,i ask for sour and cream they give me vegetable,neutral,i ask for sour and cream they give me vegetable,ask sour cream give vegetable,ask sour cream give vegetable,"['ask', 'sour', 'cream', 'give', 'vegetable']",train
FD023,shopee,15g x 30pcs mini corntoz snacks,food,snacks,3,good product but poor packaging especially when delivery didn’t handle with care,neutral,good product but poor packaging especially when delivery didn’t handle with care,good product poor packaging especially delivery didnt handle care,good product poor packaging especially delivery didnt handle care,"['good', 'product', 'poor', 'packaging', 'especially', 'delivery', 'didnt', 'handle', 'care']",train
FD024,shopee,15g x 30pcs mini corntoz snacks,food,snacks,3,"No bubble wrap at all hope seller to improve packaging cookies is easier cracked
Thanks",neutral,No bubble wrap at all hope seller to improve packaging cookies is easier cracked Thanks,bubble wrap hope seller improve packaging cookies easier cracked thanks,bubble wrap hope seller improve packaging cooky easier cracked thanks,"['bubble', 'wrap', 'hope', 'seller', 'improve', 'packaging', 'cooky', 'easier', 'cracked', 'thanks']",test
FD035,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,3,Dented box but luckily product in good condition.,neutral,Dented box but luckily product in good condition.,dented box luckily product good condition,dent box luckily product good condition,"['dent', 'box', 'luckily', 'product', 'good', 'condition']",train
FD036,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,3,Delivery time below expectation. Customer service need to improve.,neutral,Delivery time below expectation. Customer service need to improve.,delivery time expectation customer service need improve,delivery time expectation customer service need improve,"['delivery', 'time', 'expectation', 'customer', 'service', 'need', 'improve']",train
FD037,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,3,The box Squashed and one package is leak,neutral,The box Squashed and one package is leak,box squashed one package leak,box squash one package leak,"['box', 'squash', 'one', 'package', 'leak']",train
FD050,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,3,"Well received, good price due to shoppers voucher and seller to improve packaging method, the biscuit is broken.",neutral,"Well received, good price due to shoppers voucher and seller to improve packaging method, the biscuit is broken.",well received good price due shoppers voucher seller improve packaging method biscuit broken,well receive good price due shopper voucher seller improve packaging method biscuit broken,"['well', 'receive', 'good', 'price', 'due', 'shopper', 'voucher', 'seller', 'improve', 'packaging', 'method', 'biscuit', 'broken']",train
FD051,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,3,"Thanks to seller and delivery agent for fast delivery arrangements.
A bit upset Crakers broken while received.",neutral,Thanks to seller and delivery agent for fast delivery arrangements. A bit upset Crakers broken while received.,thanks seller delivery agent fast delivery arrangements bit upset crakers broken received,thanks seller delivery agent fast delivery arrangement bit upset crakers break receive,"['thanks', 'seller', 'delivery', 'agent', 'fast', 'delivery', 'arrangement', 'bit', 'upset', 'crakers', 'break', 'receive']",train
FD052,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,3,"Biscuit received but not in very good condition. Taste overall is ok.aa",neutral,Biscuit received but not in very good condition. Taste overall is ok.aa,biscuit received good condition taste overall okaa,biscuit receive good condition taste overall okaa,"['biscuit', 'receive', 'good', 'condition', 'taste', 'overall', 'okaa']",test
FD053,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,3,"Product received in crack condition, anyway good price, nevermind",neutral,"Product received in crack condition, anyway good price, nevermind",product received crack condition anyway good price nevermind,product receive crack condition anyway good price nevermind,"['product', 'receive', 'crack', 'condition', 'anyway', 'good', 'price', 'nevermind']",train
FD063,shopee,prego traditional pasta sauce 300g,food,sauces dressings,3,hope ok inside the tins since condition received not good,neutral,hope okay inside the tins since condition received not good,hope okay inside tins since condition received good,hope okay inside tin since condition receive good,"['hope', 'okay', 'inside', 'tin', 'since', 'condition', 'receive', 'good']",train
FD064,shopee,prego traditional pasta sauce 300g,food,sauces dressings,3,"Both of the tins dented. However, still value for money. Recommended.",neutral,"Both of the tins dented. However, still value for money. Recommended.",tins dented however still value money recommended,tin dent however still value money recommend,"['tin', 'dent', 'however', 'still', 'value', 'money', 'recommend']",train
FD065,shopee,prego traditional pasta sauce 300g,food,sauces dressings,3,trusted brand. But very disappointed with seller’s service is packing the item. This is the second time item was not securely packed.,neutral,trusted brand. But very disappointed with seller’s service is packing the item. This is the second time item was not securely packed.,trusted brand disappointed sellers service packing item second time item securely packed,trust brand disappointed seller service pack item second time item securely pack,"['trust', 'brand', 'disappointed', 'seller', 'service', 'pack', 'item', 'second', 'time', 'item', 'securely', 'pack']",test
FD071,shopee,signature market roasted macadamia nuts split bulk pack 450g,food,nuts,3,"I've noticed that my recent purchase doesn't taste as great as past ones. It seems like this pack has a mix of larger size, which affects the flavor and makes it feel a bit off.",neutral,"I've noticed that my recent purchase doesn't taste as great as past ones. It seems like this pack has a mix of larger size, which affects the flavor and makes it feel a bit off.",ive noticed recent purchase doesnt taste great past ones seems like pack mix larger size affects flavor makes feel bit,ive notice recent purchase doesnt taste great past one seem like pack mix large size affect flavor make feel bit,"['ive', 'notice', 'recent', 'purchase', 'doesnt', 'taste', 'great', 'past', 'one', 'seem', 'like', 'pack', 'mix', 'large', 'size', 'affect', 'flavor', 'make', 'feel', 'bit']",val
FD076,shopee,1kg dry roasted macadamia nut shell,food,nuts,3,fast delivered.bit smaller than expected.not the 1st class.,neutral,fast delivered.bit smaller than expected.not the 1st class.,fast deliveredbit smaller expectednot 1st class,fast deliveredbit small expectednot 1st class,"['fast', 'deliveredbit', 'small', 'expectednot', '1st', 'class']",val
FD077,shopee,1kg dry roasted macadamia nut shell,food,nuts,3,All walnut crushed just becoz of using a layer of bubble wrap with plastic bag and courier plastics also didn’t sealed well,neutral,All walnut crushed just becoz of using a layer of bubble wrap with plastic bag and courier plastics also didn’t sealed well,walnut crushed becoz using layer bubble wrap plastic bag courier plastics also didnt sealed well,walnut crush becoz use layer bubble wrap plastic bag courier plastic also didnt seal well,"['walnut', 'crush', 'becoz', 'use', 'layer', 'bubble', 'wrap', 'plastic', 'bag', 'courier', 'plastic', 'also', 'didnt', 'seal', 'well']",train
FD078,shopee,1kg dry roasted macadamia nut shell,food,nuts,3,Hmmm quality look soso only... one benefit is cheap,neutral,Hmmm quality look soso only... one benefit is cheap,hm quality look soso one benefit cheap,hm quality look soso one benefit cheap,"['hm', 'quality', 'look', 'soso', 'one', 'benefit', 'cheap']",train
FD085,lazada,ribena concentrate regular 850ml,food,beverages,3,"Short expire date. Received today 10/12/24, expire date 22/03/2025",neutral,"Short expire date. Received today 10/12/24, expire date 22/03/2025",short expire date received today 10 12/24 expire date 22 03/2025,short expire date receive today 10 12/24 expire date 22 03/2025,"['short', 'expire', 'date', 'receive', 'today', '10', '12/24', 'expire', 'date', '22', '03/2025']",train
FD094,lazada,benns 99 80 dark chocolate,food,snacks,3,"fantastic chocolates, but they were melted, chuck it in the fridge before consumption.",neutral,"fantastic chocolates, but they were melted, chuck it in the fridge before consumption.",fantastic chocolates melted chuck fridge consumption,fantastic chocolate melt chuck fridge consumption,"['fantastic', 'chocolate', 'melt', 'chuck', 'fridge', 'consumption']",train
FD095,lazada,benns 99 80 dark chocolate,food,snacks,3,"chocolate tastes good, but the color is not beatutiful, even the inside is having oxidize color. maybe it has go through difference in temperature",neutral,"chocolate tastes good, but the color is not beatutiful, even the inside is having oxidize color. maybe it has go through difference in temperature",chocolate tastes good color beatutiful even inside oxidize color maybe go difference temperature,chocolate taste good color beatutiful even inside oxidize color maybe go difference temperature,"['chocolate', 'taste', 'good', 'color', 'beatutiful', 'even', 'inside', 'oxidize', 'color', 'maybe', 'go', 'difference', 'temperature']",val
FD096,lazada,benns 99 80 dark chocolate,food,snacks,3,all the items are delivered in good condition but the chocolate is melted ,neutral,all the items are delivered in good condition but the chocolate is melted,items delivered good condition chocolate melted,item deliver good condition chocolate melt,"['item', 'deliver', 'good', 'condition', 'chocolate', 'melt']",train
FD102,lazada,cavenut chunky peanut butter,food,canned packed food,3,"Texture is more to creamy than chunky. If you are looking for a good bite, this is not for you. Otherwise the taste is ok, packing is good.",neutral,"Texture is more to creamy than chunky. If you are looking for a good bite, this is not for you. Otherwise the taste is ok, packing is good.",texture creamy chunky looking good bite otherwise taste ok packing good,texture creamy chunky look good bite otherwise taste ok packing good,"['texture', 'creamy', 'chunky', 'look', 'good', 'bite', 'otherwise', 'taste', 'ok', 'packing', 'good']",train
FD107,lazada,teans gourmet malaysian traditional cuisine cooking paste,food,canned packed food,3,good but a bit salty I have been used this product to cook Prawn Noodles for many years.,neutral,good but a bit salty I have been used this product to cook Prawn Noodles for many years.,good bit salty used product cook prawn noodles many years,good bit salty use product cook prawn noodles many year,"['good', 'bit', 'salty', 'use', 'product', 'cook', 'prawn', 'noodles', 'many', 'year']",val
FD108,lazada,teans gourmet malaysian traditional cuisine cooking paste,food,canned packed food,3,Only can give 3 star which due the sample damaged,neutral,Only can give 3 star which due the sample damaged,give 3 star due sample damaged,give 3 star due sample damage,"['give', '3', 'star', 'due', 'sample', 'damage']",val
FD117,lazada,dutch lady uht milk full cream 1l x 4,food,milk chocolate drink,3,Delivery is super fast but so much milk spilt . 2 boxes leaked before opening opening plastic cover. can u send 2 more boxes pls.,neutral,Delivery is super fast but so much milk spilt . 2 boxes leaked before opening opening plastic cover. can you send 2 more boxes pls.,delivery super fast much milk spilt 2 boxes leaked opening opening plastic cover send 2 boxes pls,delivery super fast much milk spill 2 box leak open open plastic cover send 2 box pls,"['delivery', 'super', 'fast', 'much', 'milk', 'spill', '2', 'box', 'leak', 'open', 'open', 'plastic', 'cover', 'send', '2', 'box', 'pls']",train
FD118,lazada,dutch lady uht milk full cream 1l x 4,food,milk chocolate drink,3,Packaging to improve. I have submit claims for refund but rejected by lazada/seller because of insufficient proof ,neutral,Packaging to improve. I have submit claims for refund but rejected by lazada/seller because of insufficient proof,packaging improve submit claims refund rejected lazada/seller insufficient proof,package improve submit claim refund reject lazada/seller insufficient proof,"['package', 'improve', 'submit', 'claim', 'refund', 'reject', 'lazada/seller', 'insufficient', 'proof']",train
FD126,lazada,brands essence chicken 15s 70gm,food,supplements,3,Goods received but free gift not included. I buy because l want the free gift.,neutral,Goods received but free gift not included. I buy because l want the free gift.,goods received free gift included buy l want free gift,good receive free gift include buy l want free gift,"['good', 'receive', 'free', 'gift', 'include', 'buy', 'l', 'want', 'free', 'gift']",val
FD127,lazada,brands essence chicken 15s 70gm,food,supplements,3,slow delivery received after 1week of order,neutral,slow delivery received after 1week of order,slow delivery received 1week order,slow delivery receive 1week order,"['slow', 'delivery', 'receive', '1week', 'order']",train
FD134,lazada,oriental white coffee classic white coffee,food,coffee tea,3,Love this product but the packaging is not ideal,neutral,Love this product but the packaging is not ideal,love product packaging ideal,love product packaging ideal,"['love', 'product', 'packaging', 'ideal']",val
FD143,lazada,wheatsun buckwheat noodles,food,noodles pasta,3,The package broken=( but still delicious and healthy noodles.,neutral,The package broken=( but still delicious and healthy noodles.,package broken still delicious healthy noodles,package break still delicious healthy noodle,"['package', 'break', 'still', 'delicious', 'healthy', 'noodle']",train
FD144,lazada,wheatsun buckwheat noodles,food,noodles pasta,3,seller seriously need to improve the packaging.,neutral,seller seriously need to improve the packaging.,seller seriously need improve packaging,seller seriously need improve packaging,"['seller', 'seriously', 'need', 'improve', 'packaging']",train
FD151,lazada,mewah white rice 1kg,food,rice,3,"Gluten-free and healthy, Perfectly cooked grains, Halal-certified rice, but the packaging is bad. I found that the packaging is very bad because the rice has leak out when I open the parcel.",neutral,"Gluten-free and healthy, Perfectly cooked grains, Halal-certified rice, but the packaging is bad. I found that the packaging is very bad because the rice has leak out when I open the parcel.",glutenfree healthy perfectly cooked grains halalcertified rice packaging bad found packaging bad rice leak open parcel,glutenfree healthy perfectly cook grain halalcertified rice packaging bad find packaging bad rice leak open parcel,"['glutenfree', 'healthy', 'perfectly', 'cook', 'grain', 'halalcertified', 'rice', 'packaging', 'bad', 'find', 'packaging', 'bad', 'rice', 'leak', 'open', 'parcel']",train
FD152,lazada,mewah white rice 1kg,food,rice,3,Package already tear off upon received. Not sure what happened during in-transit. Luckily internal condition still OK,neutral,Package already tear off upon received. Not sure what happened during in-transit. Luckily internal condition still okay,package already tear upon received sure happened intransit luckily internal condition still okay,package already tear upon received sure happen intransit luckily internal condition still okay,"['package', 'already', 'tear', 'upon', 'received', 'sure', 'happen', 'intransit', 'luckily', 'internal', 'condition', 'still', 'okay']",train
FD044,shopee,maggi bowl syiok kari kaw 90g,food,noodles pasta,2,"Good received, Good condition, but service not good, order 7/7 received on 17/7",negative,"Good received, Good condition, but service not good, order 7/7 received on 17/7",good received good condition service good order 7 7 received 17 7,good receive good condition service good order 7 7 receive 17 7,"['good', 'receive', 'good', 'condition', 'service', 'good', 'order', '7', '7', 'receive', '17', '7']",train
FD106,lazada,teans gourmet malaysian traditional cuisine cooking paste,food,canned packed food,2,"purchased from this seller numerous times and previously package received in good condition... but now getting WORSE, I bought 9 paclet per package and received all my packets stained with some CURRY OIL... next time please put inside a BOX to ship-out to prevent the same incident happened again",negative,"purchased from this seller numerous times and previously package received in good condition... but now getting WORSE, I bought 9 paclet per package and received all my packets stained with some CURRY OIL... next time please put inside a BOX to ship-out to prevent the same incident happened again",purchased seller numerous times previously package received good condition getting worse bought 9 paclet per package received packets stained curry oil next time please put inside box shipout prevent incident happened,purchase seller numerous time previously package receive good condition get bad buy 9 paclet per package receive packet stain curry oil next time please put inside box shipout prevent incident happen,"['purchase', 'seller', 'numerous', 'time', 'previously', 'package', 'receive', 'good', 'condition', 'get', 'bad', 'buy', '9', 'paclet', 'per', 'package', 'receive', 'packet', 'stain', 'curry', 'oil', 'next', 'time', 'please', 'put', 'inside', 'box', 'shipout', 'prevent', 'incident', 'happen']",train
FD133,lazada,oriental white coffee classic white coffee,food,coffee tea,2,below average. taste like cheap 3+1 nescafe fast delivery through.,negative,below average. taste like cheap 3+1 nescafe fast delivery through.,average taste like cheap 31 nescafe fast delivery,average taste like cheap 31 nescafe fast delivery,"['average', 'taste', 'like', 'cheap', '31', 'nescafe', 'fast', 'delivery']",train
FD138,lazada,blackmores vitamin c 500mg 60s,food,supplements,2,Delivery too slow,negative,Delivery too slow,delivery slow,delivery slow,"['delivery', 'slow']",train
FD011,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,1,"Fast delivery, however was very disappointed as I bought 2 out of 3 packets burst probably due to packaging as the box was 8n very good condition. And also they refunded slightly wrong amount of money.",negative,"Fast delivery, however was very disappointed as I bought 2 out of 3 packets burst probably due to packaging as the box was 8n very good condition. And also they refunded slightly wrong amount of money.",fast delivery however disappointed bought 2 3 packets burst probably due packaging box 8n good condition also refunded slightly wrong amount money,fast delivery however disappoint buy 2 3 packet burst probably due packaging box 8n good condition also refund slightly wrong amount money,"['fast', 'delivery', 'however', 'disappoint', 'buy', '2', '3', 'packet', 'burst', 'probably', 'due', 'packaging', 'box', '8n', 'good', 'condition', 'also', 'refund', 'slightly', 'wrong', 'amount', 'money']",train
FD012,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,1,"Fast delivery, yet received damaged good. disappointed at the moment when I opened the packaging as found some milo powder spilled over the bubble wrap and box, very sticky and inconvenient for us to carry. Please kindly take note of the packing wise ",negative,"Fast delivery, yet received damaged good. disappointed at the moment when I opened the packaging as found some milo powder spilled over the bubble wrap and box, very sticky and inconvenient for us to carry. Please kindly take note of the packing wise",fast delivery yet received damaged good disappointed moment opened packaging found milo powder spilled bubble wrap box sticky inconvenient us carry please kindly take note packing wise,fast delivery yet receive damage good disappointed moment open package find milo powder spill bubble wrap box sticky inconvenient u carry please kindly take note pack wise,"['fast', 'delivery', 'yet', 'receive', 'damage', 'good', 'disappointed', 'moment', 'open', 'package', 'find', 'milo', 'powder', 'spill', 'bubble', 'wrap', 'box', 'sticky', 'inconvenient', 'u', 'carry', 'please', 'kindly', 'take', 'note', 'pack', 'wise']",train
FD013,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,1,Product are in perfect shape  for this round. Seller response and service is absolutely a nightmare. Cancelled a previous order and placed a new order but seller reject and deliver both orders. Not suprise that suppliers tend to be ego when their products are fast selling.,negative,Product are in perfect shape for this round. Seller response and service is absolutely a nightmare. Cancelled a previous order and placed a new order but seller reject and deliver both orders. Not suprise that suppliers tend to be ego when their products are fast selling.,product perfect shape round seller response service absolutely nightmare cancelled previous order placed new order seller reject deliver orders suprise suppliers tend ego products fast selling,product perfect shape round seller response service absolutely nightmare cancel previous order place new order seller reject deliver order suprise supplier tend ego product fast sell,"['product', 'perfect', 'shape', 'round', 'seller', 'response', 'service', 'absolutely', 'nightmare', 'cancel', 'previous', 'order', 'place', 'new', 'order', 'seller', 'reject', 'deliver', 'order', 'suprise', 'supplier', 'tend', 'ego', 'product', 'fast', 'sell']",train
FD014,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,1,"Delivery very fast but inside the boxes have damage very sad , alot of milo come already can not use already",negative,"Delivery very fast but inside the boxes have damage very sad , alot of milo come already can not use already",delivery fast inside boxes damage sad alot milo come already use already,delivery fast inside box damage sad alot milo come already use already,"['delivery', 'fast', 'inside', 'box', 'damage', 'sad', 'alot', 'milo', 'come', 'already', 'use', 'already']",train
FD015,shopee,nestle milo activgo hcl20 18kg,food,milk chocolate drink,1,Product are in perfect shape  for this round. Seller response and service is absolutely a nightmare. Cancelled a previous order and placed a new order but seller reject and deliver both orders. Not suprise that suppliers tend to be ego when their products are fast selling.,negative,Product are in perfect shape for this round. Seller response and service is absolutely a nightmare. Cancelled a previous order and placed a new order but seller reject and deliver both orders. Not suprise that suppliers tend to be ego when their products are fast selling.,product perfect shape round seller response service absolutely nightmare cancelled previous order placed new order seller reject deliver orders suprise suppliers tend ego products fast selling,product perfect shape round seller response service absolutely nightmare cancel previous order place new order seller reject deliver order suprise supplier tend ego product fast sell,"['product', 'perfect', 'shape', 'round', 'seller', 'response', 'service', 'absolutely', 'nightmare', 'cancel', 'previous', 'order', 'place', 'new', 'order', 'seller', 'reject', 'deliver', 'order', 'suprise', 'supplier', 'tend', 'ego', 'product', 'fast', 'sell']",train
FD021,shopee,mister potato chips 125g,food,snacks,1,"Bad customer service, I have to ask questions without reply, and packaging is terrible, all the chips was broken, very unsatisfied, I am excited to received it but it is bad, packaging never put fragile sign, not recommended to buy, never packaging bubble wrap",negative,"Bad customer service, I have to ask questions without reply, and packaging is terrible, all the chips was broken, very unsatisfied, I am excited to received it but it is bad, packaging never put fragile sign, not recommended to buy, never packaging bubble wrap",bad customer service ask questions without reply packaging terrible chips broken unsatisfied excited received bad packaging never put fragile sign recommended buy never packaging bubble wrap,bad customer service ask question without reply packaging terrible chip break unsatisfied excite received bad packaging never put fragile sign recommend buy never package bubble wrap,"['bad', 'customer', 'service', 'ask', 'question', 'without', 'reply', 'packaging', 'terrible', 'chip', 'break', 'unsatisfied', 'excite', 'received', 'bad', 'packaging', 'never', 'put', 'fragile', 'sign', 'recommend', 'buy', 'never', 'package', 'bubble', 'wrap']",val
FD022,shopee,mister potato chips 125g,food,snacks,1,Defective/Damaged Item,negative,Defective/Damaged Item,defective/damaged item,defective/damaged item,"['defective/damaged', 'item']",val
FD027,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,1,Very dissatisfied all the service.seller updated will send out but after 5 day not sent yet.the courier service is worse received the box has been crushed fortunately item are not broken.,negative,Very dissatisfied all the service.seller updated will send out but after 5 day not sent yet.the courier service is worse received the box has been crushed fortunately item are not broken.,dissatisfied serviceseller updated send 5 day sent yetthe courier service worse received box crushed fortunately item broken,dissatisfied serviceseller update send 5 day send yetthe courier service bad receive box crush fortunately item broken,"['dissatisfied', 'serviceseller', 'update', 'send', '5', 'day', 'send', 'yetthe', 'courier', 'service', 'bad', 'receive', 'box', 'crush', 'fortunately', 'item', 'broken']",test
FD028,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,1,Zero rating... Bought RM40 for free gift BUT NEVER GIVEN. I requested customer services to send then they replied me to buy again. Never will buy again. Don't trust this promotion any more.  ,negative,Zero rating... Bought RM40 for free gift BUT NEVER GIVEN. I requested customer services to send then they replied me to buy again. Never will buy again. Don't trust this promotion any more.,zero rating bought rm40 free gift never given requested customer services send replied buy never buy dont trust promotion,zero rating buy rm40 free gift never give request customer service send replied buy never buy dont trust promotion,"['zero', 'rating', 'buy', 'rm40', 'free', 'gift', 'never', 'give', 'request', 'customer', 'service', 'send', 'replied', 'buy', 'never', 'buy', 'dont', 'trust', 'promotion']",train
FD029,shopee,aik cheong teh tarik klasik 456g/38g x 12 sachets,food,coffee tea,1,Slow delivery and poor customer service,negative,Slow delivery and poor customer service,slow delivery poor customer service,slow delivery poor customer service,"['slow', 'delivery', 'poor', 'customer', 'service']",train
FD038,shopee,maggi bowl syiok kari kaw 90g,food,noodles pasta,1,"Very poor service from seller
Didn’t expected this kind of service from big brand seller
Received expired item
Incomplete item
Missing free gift",negative,Very poor service from seller Didn’t expected this kind of service from big brand seller Received expired item Incomplete item Missing free gift,poor service seller didnt expected kind service big brand seller received expired item incomplete item missing free gift,poor service seller didnt expect kind service big brand seller receive expired item incomplete item miss free gift,"['poor', 'service', 'seller', 'didnt', 'expect', 'kind', 'service', 'big', 'brand', 'seller', 'receive', 'expired', 'item', 'incomplete', 'item', 'miss', 'free', 'gift']",train
FD039,shopee,maggi bowl syiok kari kaw 90g,food,noodles pasta,1,received with wrong item.,negative,received with wrong item.,received wrong item,receive wrong item,"['receive', 'wrong', 'item']",train
FD054,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,1,Too bad that bought the second time and it is the same packaging without boxing it. Believe that most of the biscuits inside should be broken. Should not buy from this shop either poor handling.,negative,Too bad that bought the second time and it is the same packaging without boxing it. Believe that most of the biscuits inside should be broken. Should not buy from this shop either poor handling.,bad bought second time packaging without boxing believe biscuits inside broken buy shop either poor handling,bad buy second time packaging without box believe biscuit inside broken buy shop either poor handling,"['bad', 'buy', 'second', 'time', 'packaging', 'without', 'box', 'believe', 'biscuit', 'inside', 'broken', 'buy', 'shop', 'either', 'poor', 'handling']",train
FD055,shopee,hup seng cream crackers 428g,food,biscuits cookies wafers,1,Packing bad biscuits become small pieces. IT is the worsr packing. How to eat? Seem like to thrown away. Wasting money,negative,Packing bad biscuits become small pieces. IT is the worsr packing. How to eat? Seem like to thrown away. Wasting money,packing bad biscuits become small pieces worsr packing eat seem like thrown away wasting money,pack bad biscuit become small piece worsr pack eat seem like throw away waste money,"['pack', 'bad', 'biscuit', 'become', 'small', 'piece', 'worsr', 'pack', 'eat', 'seem', 'like', 'throw', 'away', 'waste', 'money']",val
